Epoch,G_Loss,D_Loss
110,2.2772953953061785,0.9172234092439924
111,2.4112042001315523,0.9892335942813328
112,2.479815741947719,0.9205645186560495
113,2.474871507712773,0.992752844946725
114,2.3491144146238057,0.8385032926286969
115,2.8886776549475535,0.9397984061922345
116,2.461926894528525,0.9084274274962288
117,2.3367344106946675,0.8361213564872741
118,2.4086929287229264,0.9238272207123893
119,2.4418813262666976,0.864530851159777
120,2.443881346498217,0.8766991189547948
121,2.4986012390681673,0.9407111763954162
122,2.339717388153076,0.8510457175118583
123,2.2928689411708287,0.8054948227746146
124,2.4561688474246433,0.94845233133861
125,2.3979293959481374,0.8766525166375296
126,2.4489790286336626,0.8954872080257961
127,2.4462890625,0.9159924575260707
128,2.4602544716426302,0.8614333476339068
129,2.3629088265555245,0.8762702192578997
130,2.3790930032730104,0.9097713947296142
131,2.517652520111629,0.9240165114402771
132,2.4720367465700424,0.8556174090930394
133,2.5419618470328196,0.8596247059958322
134,2.4062367030552454,0.8633778946740287
135,2.3300423315593175,0.8757819550377982
136,2.3948026384626115,0.8998858485903058
137,2.4891966172627042,0.9214356064796447
138,2.381893638202122,0.9568821770804269
139,2.4039706230163573,0.9156614797455924
140,2.4914757898875646,0.8645989656448364
141,2.434456763948713,0.8800599455833436
142,2.4521212441580635,0.9239708236285619
143,2.36251015663147,0.8999445148876735
144,2.4920510462352206,0.909779919896807
145,2.4362661736352105,0.8829355035509382
146,2.403174342427935,0.9013783523014613
147,2.3473409448351177,0.9203962002481733
148,2.3572590453284126,0.8781949366841998
149,2.4022108929497854,0.8669199245316642
150,2.4136675323758805,0.9529300945145743
151,2.4162481256893704,0.9542342850140163
152,2.320327193396432,0.9054880176271711
153,2.4499857885496956,0.930024482522692
154,2.3034327115331377,0.9265064920697893
155,2.351527271951948,0.854333301952907
156,2.4229204280035836,0.8780752675873893
157,2.429680388314383,0.8903858644621713
158,2.4046779019492015,0.9674248201506478
159,2.4237773554665702,0.9526042648724147
160,2.3413736411503385,0.9360414794513158
161,2.379127990773746,1.0387463058744157
162,2.2789466619491576,0.9088019388062614
163,2.330213829449245,0.9098316601344517
164,2.309866680417742,0.8630692073277064
165,2.3468997716903686,0.8815423369407653
166,2.3713039313043867,0.9678969093731471
167,2.2615778957094466,0.8804721661976406
168,2.3662855216435026,0.8833773408617293
169,2.382491513660976,0.9817607062203544
170,2.2621090616498676,0.9177612202508109
171,2.1944208485739574,0.9211020367486137
172,2.2631207159587317,0.906692898273468
173,2.3214215108326504,0.9173442619187492
174,2.376092290878296,0.8699972135680062
175,2.3209377220698766,0.8837322609765189
176,2.355385068484715,0.8813362785748073
177,2.436534493310111,0.8698353222438268
178,2.4399019173213414,0.9939404232161385
179,2.2829227004732404,0.9139957462038313
180,2.402668740068163,1.0496566568102155
181,2.1793539558138164,0.9328225578580583
182,2.2812012910842894,0.9761546186038426
183,2.2424455744879586,0.9027824946812221
184,2.419462924344199,0.9559616718973433
185,2.2534057923725674,0.921955166544233
186,2.356938764027187,0.9328317369733538
187,2.2962380681719097,0.9246320077351161
188,2.3363534586770194,0.891802247932979
189,2.249269141469683,0.922287152494703
190,2.27296815599714,0.9278076120785305
191,2.4114125115530833,0.9078423108373369
192,2.3060834067208424,0.9222380893571036
193,2.278990486689976,0.932110469681876
194,2.2354390008108957,0.9459071721349444
195,2.397072642190116,0.9753411957195827
196,2.2537493450301036,0.9640260594231742
197,2.276544485773359,0.9276481355939593
198,2.2380248206002373,0.9231462103979928
199,2.2665102090154376,0.918630017553057
200,2.2800203817231313,1.0072056174278259
201,2.248325480733599,0.9811890431812831
202,2.275914066178458,0.9219496437481471
203,2.230808126926422,0.9280469826289586
204,2.332664545944759,0.9889239294188363
205,2.212441805430821,0.9272481049810137
206,2.3254702840532575,0.95145412002291
207,2.269833518777575,1.0047386390822275
208,2.2375903061458042,0.9062667846679687
209,2.3577314615249634,0.9845860396112714
210,2.2189111266817365,0.9256402765001569
211,2.2886402589934214,0.8932130319731576
212,2.268512235369001,0.966536453792027
213,2.2308033534458707,0.9207673379353114
214,2.3255905832563126,0.9091367908886501
215,2.415897948401315,0.9821080105645316
216,2.320692547730037,1.0171179005077906
217,2.2686916283198766,1.0136596935135977
218,2.3026299255234854,0.9744083455630711
219,2.1570024217878068,0.936423293181828
220,2.254743913241795,0.9580540895462036
221,2.238883512360709,1.0031365547861373
222,2.254264501162938,0.9456401126725333
223,2.243744533402579,0.8887936455862863
224,2.2497942209243775,0.9102057814598083
225,2.223840151514326,0.9385817033903939
226,2.251465586253575,0.8915376663208008
227,2.2084702372550966,0.9392333865165711
228,2.336587691307068,0.9610054220472063
229,2.287393498420715,0.9540651662009103
230,2.207439773423331,0.9157505648476737
231,2.2727112599781583,0.9381465979984829
232,2.2750109314918516,0.9473822423389979
233,2.3534076741763523,0.9910607440131051
234,2.3345342874526978,0.972665650503976
235,2.212487098148891,0.9699898413249425
236,2.209091820035662,0.9510545900889805
237,2.288299209730966,0.9221296463693891
238,2.2529762268066404,0.9535836952073233
239,2.2874500581196378,0.8987520337104797
240,2.231114346640451,0.9131361586706979
241,2.244661942550114,0.9380962269646781
242,2.317632474218096,1.0141080856323241
243,2.2910299471446445,0.9661081484385899
244,2.3031273875917706,0.9407322100230626
245,2.2233711821692332,0.9034698009490967
246,2.1921125786645073,0.9920827286584036
247,2.2563528639929635,0.9071308561733791
248,2.3184414659227643,0.9616026367459979
249,2.2209733383996144,0.9579124416623797
250,2.2452962160110475,0.9265673892838614
251,2.2803719520568846,0.9564739670072283
252,2.249170391900199,0.9476152062416077
253,2.226138949394226,0.9430309414863587
254,2.236577422278268,0.9382021001407078
255,2.1826538017817905,0.9361145343099322
256,2.279609295300075,1.0110085657664707
257,2.2407612528119767,0.9538224833352226
258,2.3137751613344464,0.9449456419263568
259,2.3010533111436025,0.9163449491773333
260,2.344562656538827,0.9031496252332415
261,2.2353387321744647,0.9170664395604815
262,2.150488563946315,0.9217165078435625
263,2.2180417571749005,0.9598337326731
264,2.21213538646698,0.9272641181945801
265,2.237491943155016,0.9891357404845101
266,2.303334076063974,0.8996446575437274
267,2.3335789918899534,0.9731944918632507
268,2.22260582447052,0.9386068412235805
269,2.259018244062151,0.9405322296278817
270,2.309101220539638,0.9986461639404297
271,2.3057925667081562,0.9614811948367528
272,2.312543705531529,1.031033546583993
273,2.1495630332401823,0.9382489953722273
274,2.2872184983321597,0.9887131605829511
275,2.1563722133636474,0.9273654358727591
276,2.3153591394424438,1.009621388571603
277,2.142635910851615,0.9291356240000044
278,2.1231943471091133,0.9324163777487618
279,2.276904000554766,0.9792935286249433
280,2.1951402289526802,0.9228703771318708
281,2.165584119728633,0.9306400503431048
282,2.2538308365004402,0.9483779447419303
283,2.208966520854405,0.9255682911191668
284,2.2314483898026602,0.9432028957775661
285,2.3499187810080393,0.9605891977037703
286,2.2382932918412344,0.9459262898990086
287,2.173928645678929,0.943087671484266
288,2.194364173071725,0.9778368490082877
289,2.2545749698366437,0.9715452636991229
290,2.240882911000933,0.9210455673081535
291,2.159528386592865,0.9203858205250331
292,2.1589629445757184,0.9568768535341535
293,2.24876743044172,0.9996395894459316
294,2.1869756170681547,0.9336068204471043
295,2.221702696595873,0.9407311660902841
296,2.1910934601511274,0.9132832373891558
297,2.2412990501948764,0.9435932465962001
298,2.231547018459865,0.9352634804589408
299,2.203538247517177,0.933682656288147
300,2.179340931347438,0.8925577078546797
301,2.2574768338884628,0.9736587251935687
302,2.2584072964532034,0.978473196710859
303,2.2222376925604683,0.9668454766273499
304,2.21930821452822,0.9206782511302403
305,2.2451926623071943,0.9625261749540056
306,2.249264337335314,0.9587062903812953
307,2.2061501264572145,0.9655007992471968
308,2.210514601639339,0.9242291007723127
309,2.18685394355229,0.9084041374070304
310,2.2698887331145152,0.9542035392352513
311,2.163285691397531,0.9029588154384068
312,2.287702638762338,0.910917477948325
313,2.3628748212541852,0.9576785973140172
314,2.3152371559824263,1.0316197838102068
315,2.279227113723755,0.9650393690381731
316,2.2077010835920063,0.9223199793270656
317,2.3480934858322144,0.9146368452480861
318,2.2925168922969275,0.8739518761634827
319,2.238040290560041,0.9223250661577497
320,2.1902939558029173,0.9130400027547564
321,2.3069885611534118,0.9413664511271885
322,2.2854000670569286,0.9693418162209647
323,2.266935225895473,0.9403866614614215
324,2.228194693156651,0.9559537615094866
325,2.2295619283403667,0.8862676433154515
326,2.268788276399885,0.9773024797439576
327,2.232432624271938,0.916891736643655
328,2.2777182340621946,0.9312849572726658
329,2.194144708769662,0.8909499985831124
330,2.248107874393463,0.9885494351387024
331,2.3549235463142395,1.0207624741962977
332,2.225664166041783,0.9617297462054661
333,2.342133297239031,0.9503774762153625
334,2.1952839510781423,0.925736927986145
335,2.1539994580405097,0.898727582182203
336,2.265255854810987,0.9261914781161718
337,2.225668615954263,0.9309365715299334
338,2.184022045135498,0.9178586227553232
339,2.292600165094648,0.864619381087167
340,2.190832505907331,0.8928823624338422
341,2.3318714107785907,0.948266761643546
342,2.279332367011479,0.9695451072284154
343,2.2467889598437716,0.957013077395303
344,2.2500074795314244,0.9286930578095572
345,2.257658546311515,0.9271445631980896
346,2.200727786336626,0.9149711591856821
347,2.212242521558489,0.8738400885037013
348,2.208471827847617,0.8845139111791338
349,2.2219018629619054,0.8874642150742668
350,2.280057828766959,0.9662423644747052
351,2.307704094478062,0.8805345058441162
352,2.287747359275818,0.8955226387296404
353,2.262683323451451,0.898296068395887
354,2.273350361415318,0.8744579519544329
355,2.345642147745405,0.925440514087677
356,2.2816818237304686,0.8941086138997759
357,2.351008789879935,0.918373910018376
358,2.2513738325663977,0.8644308498927525
359,2.3311289480754307,0.9129776954650879
360,2.3400263173239573,0.9374623230525425
361,2.3274527617863248,0.9611456990242004
362,2.2713930368423463,0.8855111956596374
363,2.328827166557312,0.899909816469465
364,2.445734211376735,0.8888241989271981
365,2.3107553362846374,0.890472970690046
366,2.3271777221134733,0.9123914378029959
367,2.390178598676409,0.8938778485570635
368,2.4346437454223633,0.9586798565728324
369,2.3296360901423863,0.9321041652134486
370,2.2547359330313546,0.9229636566979544
371,2.3047259058271137,0.9247187614440918
372,2.3232460975646974,0.8736164263316564
373,2.227188628060477,0.9186381135668074
374,2.313242973600115,0.9175588692937579
375,2.2572851317269462,0.8948545268603734
376,2.299692337853568,0.9576608708926609
377,2.3110116311482023,0.8760526861463275
378,2.295202282496861,0.9075428196362086
379,2.316413654599871,0.9702317459242684
380,2.341333062308175,0.905896076134273
381,2.2623694113322665,0.9132314835275922
382,2.272549707548959,0.8753366674695696
383,2.536216148308345,1.0435518707547868
384,2.239828624044146,0.9186465859413147
385,2.272438335418701,0.9037898404257638
386,2.2756685256958007,0.9291977729116168
387,2.2016661064965386,0.8657113313674927
388,2.3103604861668177,0.949673959187099
389,2.2896682705198015,1.0122512493814741
390,2.3115922825677053,0.8883640561785017
391,2.2383912972041538,0.8895429832594736
392,2.2395592519215177,0.8504954593522208
393,2.2999119247709,0.8855624284063067
394,2.3223697457994734,0.9104960833277022
395,2.323073058468955,0.9439582347869873
396,2.3699134826660155,0.881714049407414
397,2.3578550526074,0.878735249383109
398,2.3243189982005528,0.9565645456314087
399,2.3276133026395525,0.8942755494798933
400,2.337119518007551,0.9332022411482674
